description,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,30,0,0,3,3,0,1,19,42,69,14,293,177,136,80,76,134,57,54,80,22,2,0,0,0,0,0,0,57,23,113,58,18,34,5,45,62,5,21,16,60,46,56,60,1,98,82,68,5,47,43,12,1,7,0,0,0,0,0,0,133,4,48,55,137,6,17,9,106,0,10,66,37,120,69,93,1,99,89,65,76,1,17,43,7,0,0,0,0,0,0
description,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,11,0,0,1,1,0,0,44,12,11,22,52,71,27,27,15,16,30,7,2,4,0,0,0,0,0,0,0,51,7,59,41,53,10,15,28,38,2,9,24,22,25,35,43,3,46,48,42,11,12,16,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
description,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,0,0,43,0,0,3,3,0,0,3,41,45,11,197,155,147,127,77,120,70,45,46,17,0,0,0,4,0,0,2,178,51,229,192,227,85,27,63,145,2,29,128,187,109,165,140,9,232,299,190,54,85,38,18,32,40,0,0,0,0,5,0,25,4,13,2,20,4,1,1,15,0,4,7,30,25,7,16,0,10,6,2,8,0,1,20,2,4,0,0,0,0,0
description,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,25,13,6,0,4,10,13,1,1,0,0,0,0,0,0,0,0,15,7,8,18,20,2,0,3,11,0,5,7,7,2,13,9,0,26,9,10,1,10,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
description,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,4,1,0,0,0,0,0,0,2,0,7,29,13,11,2,5,13,13,5,5,0,0,0,0,0,0,0,0,21,13,10,20,26,2,1,5,11,0,9,16,13,2,16,10,0,27,10,13,1,10,13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
description,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,3,151,15,10,5,79,42,43,32,27,28,25,13,14,2,1,0,0,3,0,0,4,15,14,125,20,13,16,10,8,14,1,0,27,40,7,18,14,6,38,33,15,6,28,2,21,1,2,0,0,0,0,0,0,103,10,90,23,122,16,15,92,203,0,10,36,16,44,115,120,0,176,106,150,59,3,6,6,6,5,0,0,0,0,0
description,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,19,0,0,40,0,1,2,2,0,0,485,45,110,24,229,150,168,74,79,95,65,34,33,13,0,0,1,0,0,0,7,104,32,91,51,63,40,27,90,68,4,24,52,126,49,93,60,3,169,166,131,22,53,33,32,7,5,0,0,0,0,0,0,31,6,17,16,47,8,9,31,29,0,3,25,79,13,59,16,0,38,18,28,19,4,2,34,8,5,0,0,0,0,0
description,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,1,0,0,10,10,2,1,0,129,56,4,256,355,157,138,67,123,81,80,38,12,0,0,0,2,0,0,0,88,74,172,81,97,58,49,115,107,75,82,47,55,48,35,154,7,192,48,141,18,62,64,9,7,9,111,0,111,0,0,0,5,3,8,2,8,1,1,1,12,0,37,3,23,6,4,18,0,4,4,7,9,0,1,5,2,1,0,0,0,0,0
description,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,5,93,8,14,5,48,24,48,30,15,28,23,9,7,1,0,0,0,0,0,0,4,12,6,89,14,21,11,6,12,10,2,3,18,26,3,5,7,0,21,25,18,3,20,0,8,1,0,0,0,0,0,0,0,82,7,72,25,130,6,10,74,137,0,6,19,15,49,92,91,0,163,97,108,31,4,11,3,10,5,0,0,0,0,0
description,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,82,7,6,5,39,21,30,21,14,24,17,5,5,2,0,0,0,0,0,0,3,14,7,87,15,15,10,2,7,14,0,0,14,24,3,11,6,2,23,20,11,3,14,0,9,2,0,0,0,0,0,0,0,73,7,66,20,98,7,7,74,150,0,10,27,15,26,86,94,0,136,88,104,40,1,6,5,6,1,0,0,0,0,0
